Match_ID,Date,Teams,Team1,Team2,Toss_Winner,Toss_Decision,team1_form_winrate_5,team2_form_winrate_5,venue_chase_winrate_prior,venue_score_prior,h2h_team1_winrate_prior,venue_team1_winrate_prior,venue_team2_winrate_prior,venue_avg_first_innings_runs_prior,team1_recent_runs_for_5,team2_recent_runs_for_5,team1_recent_runs_against_5,team2_recent_runs_against_5,team1_recent_wkts_taken_5,team2_recent_wkts_taken_5,team1_recent_powerplay_rr_5,team2_recent_powerplay_rr_5,team1_recent_death_rr_5,team2_recent_death_rr_5,team1_player_elo_avg_prior,team2_player_elo_avg_prior,player_elo_gap_prior,team1_xi_continuity_prior,team2_xi_continuity_prior,team1_player_availability_prior,team2_player_availability_prior,team1_injury_proxy_prior,team2_injury_proxy_prior,venue_toss_bat_rate_prior,toss_decision_alignment_prior,toss_decision_venue_team1_winrate_prior,toss_field_chase_boost_team1,venue_pp_rr_first_innings_prior,venue_death_rr_first_innings_prior,venue_pp_rr_second_innings_prior,venue_death_rr_second_innings_prior,Match_Winner,Team1_Player_1,Team1_Player_2,Team1_Player_3,Team1_Player_4,Team1_Player_5,Team1_Player_6,Team1_Player_7,Team1_Player_8,Team1_Player_9,Team1_Player_10,Team1_Player_11,Team2_Player_1,Team2_Player_2,Team2_Player_3,Team2_Player_4,Team2_Player_5,Team2_Player_6,Team2_Player_7,Team2_Player_8,Team2_Player_9,Team2_Player_10,Team2_Player_11
336021,2008-05-16,Mumbai Indians vs Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,1.0,0.4,0.5555555555555556,0.11111111111111116,0.75,0.52,0.2,171.88,137.6,143.8,130.2,149.2,8.6,6.0,7.966666666666667,6.6,2.812987012987013,6.185112732095491,1022.8678996378592,1007.4992682455369,15.3686313923223,0.9090909090909091,0.8181818181818182,0.9090909090909091,1.0,0.09090909090909094,0.0,0.12,1.0,0.5,0.5555555555555556,8.326666666666666,8.82857118354393,8.16,8.26690344844171,Mumbai Indians,ST Jayasuriya,SR Tendulkar,RV Uthappa,DJ Thornely,DJ Bravo,AM Nayar,SM Pollock,RV Pawar,YV Takawale,RR Raje,A Nehra,Salman Butt,A Chopra,SC Ganguly,DJ Hussey,Mohammad Hafeez,WP Saha,LR Shukla,AB Agarkar,Shoaib Akhtar,I Sharma,AB Dinda
336022,2008-05-17,Delhi Capitals vs Punjab Kings,Delhi Capitals,Punjab Kings,Delhi Capitals,bat,0.2,0.8,0.45454545454545453,-0.09090909090909094,0.42857142857142855,0.5454545454545454,0.3333333333333333,176.55555555555554,151.6,166.6,162.2,159.8,6.6,7.0,7.833333333333333,7.633333333333333,7.432842712842712,8.071163319439183,987.8391360138779,1025.9060568796253,-38.06692086574742,0.7272727272727273,0.8181818181818182,1.0,1.0,0.0,0.0,0.5555555555555556,1.0,0.6,0.0,8.648148148148147,9.58576477783467,8.388888888888888,6.451442231672117,Punjab Kings,G Gambhir,V Sehwag,S Dhawan,TM Dilshan,MF Maharoof,Shoaib Malik,PJ Sangwan,KD Karthik,A Mishra,R Bhatia,GD McGrath,SE Marsh,JR Hopes,Yuvraj Singh,LA Pomersbach,DPMD Jayawardene,IK Pathan,RR Powar,PP Chawla,U Kaul,S Sreesanth,VRV Singh
336023,2008-05-17,Rajasthan Royals vs Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.6,0.0,0.65,0.30000000000000004,0.3333333333333333,0.65,0.25,161.11111111111111,149.6,139.2,148.2,143.4,6.6,3.6,6.533333333333333,6.7333333333333325,4.149617866004963,5.328270676691729,1025.4521646886672,960.6626405434814,64.78952414518574,0.5454545454545454,0.7272727272727273,1.0,0.9090909090909091,0.0,0.09090909090909094,0.4444444444444444,1.0,0.2727272727272727,0.35,7.768518518518519,8.054878969253739,8.333333333333334,6.622733004346276,Rajasthan Royals,GC Smith,SA Asnodkar,SR Watson,YK Pathan,M Kaif,RA Jadeja,SK Warne,Sohail Tanvir,M Rawat,SK Trivedi,MM Patel,J Arunkumar,V Kohli,Misbah-ul-Haq,JH Kallis,CL White,R Dravid,DT Patil,P Kumar,Z Khan,A Kumble,Abdur Razzak
336025,2008-05-18,Kolkata Knight Riders vs Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,0.4,0.4,0.5185185185185185,0.03703703703703698,0.125,0.5555555555555556,0.5,171.8,129.8,160.6,135.2,158.0,5.8,3.8,6.166666666666666,7.6,4.364423076923077,7.302637851581123,994.2836916836054,1025.8928226766157,-31.60913099301024,0.9090909090909091,0.8181818181818182,1.0,1.0,0.0,0.0,0.12,0.0,0.6,0.0,8.053333333333335,8.436670582578044,8.606666666666666,6.840415017932002,Chennai Super Kings,Salman Butt,Mohammad Hafeez,SC Ganguly,DB Das,DJ Hussey,LR Shukla,WP Saha,AB Agarkar,I Sharma,AB Dinda,Shoaib Akhtar,PA Patel,SP Fleming,S Vidyut,SK Raina,S Badrinath,MS Dhoni,JA Morkel,MS Gony,L Balaji,M Muralitharan,M Ntini
336026,2008-05-19,Royal Challengers Bengaluru vs Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,field,0.0,0.0,0.6153846153846154,0.23076923076923084,0.5555555555555556,0.09090909090909091,0.5,147.0,129.4,140.8,144.6,147.2,2.8,6.0,5.666666666666666,7.966666666666667,5.139581021519315,6.069206349206349,949.8477019097103,969.2722209277712,-19.42451901806089,0.6363636363636364,0.8181818181818182,1.0,1.0,0.0,0.0,0.09090909090909091,1.0,0.125,0.3846153846153846,6.696969696969696,7.999667934404778,7.672294372294373,3.204498400150574,Delhi Capitals,JH Kallis,B Chipli,SP Goswami,R Dravid,Misbah-ul-Haq,CL White,B Akhil,P Kumar,Z Khan,A Kumble,DW Steyn,G Gambhir,V Sehwag,AB de Villiers,TM Dilshan,S Dhawan,KD Karthik,MF Maharoof,R Bhatia,VY Mahesh,PJ Sangwan,GD McGrath
336027,2008-05-20,Kolkata Knight Riders vs Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,0.4,0.6,0.5357142857142857,0.0714285714285714,0.5555555555555556,0.5357142857142857,0.4,170.92307692307693,129.4,149.8,107.0,144.4,4.4,6.4,5.633333333333333,6.7333333333333325,5.172115384615385,4.381875930521092,985.1094310944959,1033.6086915308058,-48.499260436309896,0.9090909090909091,1.0,1.0,1.0,0.0,0.0,0.15384615384615385,1.0,0.47619047619047616,0.4642857142857143,7.967948717948719,8.400644790940428,8.551282051282051,6.577322132626924,Rajasthan Royals,Salman Butt,Mohammad Hafeez,SC Ganguly,DJ Hussey,DB Das,LR Shukla,WP Saha,AB Agarkar,Umar Gul,I Sharma,AB Dinda,GC Smith,SA Asnodkar,Sohail Tanvir,M Kaif,SR Watson,YK Pathan,RA Jadeja,SK Warne,M Rawat,SK Trivedi,MM Patel
336028,2008-05-21,Mumbai Indians vs Punjab Kings,Mumbai Indians,Punjab Kings,Mumbai Indians,field,1.0,0.8,0.5714285714285714,0.1428571428571428,0.3333333333333333,0.5384615384615384,0.4,167.84615384615384,123.6,149.8,116.2,149.6,9.0,6.6,8.966666666666667,8.433333333333334,1.8857142857142857,6.002197802197802,1018.7316896952409,1034.8135481162335,-16.081858420992603,0.5454545454545454,0.9090909090909091,0.9090909090909091,1.0,0.09090909090909094,0.0,0.11538461538461539,1.0,0.5555555555555556,0.5714285714285714,8.179487179487179,8.489010753407625,8.282051282051283,7.948945623501644,Punjab Kings,ST Jayasuriya,SR Tendulkar,DR Smith,AM Nayar,RV Uthappa,SM Pollock,PR Shah,SD Chitnis,CRD Fernando,A Nehra,VS Yeligati,SE Marsh,JR Hopes,LA Pomersbach,Yuvraj Singh,DPMD Jayawardene,IK Pathan,TM Srivastava,PP Chawla,U Kaul,S Sreesanth,VRV Singh
336029,2008-05-21,Chennai Super Kings vs Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,bat,0.6,0.0,0.5,0.0,1.0,0.6666666666666666,0.5,176.25,137.8,135.0,153.4,150.8,4.4,3.0,7.466666666666667,6.166666666666666,5.622637851581122,6.0151672284158675,1034.9855405853955,946.6879904662254,88.29755011917007,1.0,0.7272727272727273,1.0,1.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.0,8.916666666666666,7.840783410138249,8.166666666666666,8.593859265734265,Royal Challengers Bengaluru,PA Patel,SP Fleming,MS Dhoni,SK Raina,S Badrinath,JA Morkel,S Vidyut,MS Gony,L Balaji,M Ntini,M Muralitharan,JH Kallis,SP Goswami,V Kohli,R Dravid,Misbah-ul-Haq,MV Boucher,B Akhil,P Kumar,R Vinay Kumar,A Kumble,DW Steyn
336032,2008-05-24,Delhi Capitals vs Mumbai Indians,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,0.2,0.8,0.5,0.0,0.3333333333333333,0.5,0.6666666666666666,170.7,145.8,128.8,145.6,127.4,5.8,7.8,9.100000000000001,9.566666666666666,7.135873015873017,1.3241379310344827,992.8156349069548,1008.854910859778,-16.039275952823232,0.7272727272727273,0.8181818181818182,1.0,0.9090909090909091,0.0,0.09090909090909094,0.6,0.0,0.5,0.5,8.916666666666666,8.627188300051204,8.766666666666666,5.806298008504905,Delhi Capitals,G Gambhir,V Sehwag,S Dhawan,MK Tiwary,TM Dilshan,KD Karthik,MF Maharoof,B Geeves,VY Mahesh,A Mishra,GD McGrath,ST Jayasuriya,SR Tendulkar,DR Smith,RV Uthappa,AM Nayar,SM Pollock,SD Chitnis,PR Shah,A Nel,DS Kulkarni,A Nehra
336033,2008-05-24,Chennai Super Kings vs Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,0.6,0.6,0.42857142857142855,-0.1428571428571429,0.375,0.5714285714285714,0.5,166.2,138.4,157.8,156.6,152.0,5.6,6.0,7.666666666666667,6.666666666666666,5.602637851581123,7.581875930521091,1023.9775989166509,1027.804674772956,-3.827075856305214,0.9090909090909091,0.6363636363636364,0.9090909090909091,1.0,0.09090909090909094,0.0,0.6,1.0,0.5,0.0,7.9,8.144626728110598,8.0,7.635087412587412,Rajasthan Royals,PA Patel,SP Fleming,SK Raina,JA Morkel,MS Dhoni,S Badrinath,MS Gony,A Mukund,L Balaji,M Muralitharan,M Ntini,GC Smith,SA Asnodkar,Kamran Akmal,YK Pathan,M Kaif,T Kohli,D Salunkhe,SK Warne,Sohail Tanvir,Pankaj Singh,MM Patel
336035,2008-05-25,Kolkata Knight Riders vs Punjab Kings,Kolkata Knight Riders,Punjab Kings,Punjab Kings,bat,0.4,0.8,0.5517241379310345,0.10344827586206895,0.5,0.5172413793103449,0.4,170.03703703703704,125.0,162.2,101.4,162.0,4.0,6.6,5.666666666666666,8.133333333333333,4.479807692307692,7.173626373626374,987.0157087450126,1042.2161873658895,-55.20047862087688,0.8181818181818182,0.8181818181818182,0.9090909090909091,1.0,0.09090909090909094,0.0,0.14814814814814814,0.0,0.5,0.0,7.870370370370371,8.439937149110724,8.493827160493826,6.9263102017888905,Kolkata Knight Riders,Salman Butt,SC Ganguly,DB Das,DJ Hussey,LR Shukla,WP Saha,A Chopra,Umar Gul,I Sharma,BAW Mendis,AB Dinda,SE Marsh,JR Hopes,KC Sangakkara,Yuvraj Singh,DPMD Jayawardene,IK Pathan,PP Chawla,TM Srivastava,RR Powar,VRV Singh,S Sreesanth
336036,2008-05-26,Rajasthan Royals vs Mumbai Indians,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,0.8,0.6,0.6190476190476191,0.23809523809523814,0.2,0.6666666666666666,0.25,163.0,179.4,143.2,171.4,142.6,6.8,6.8,7.3,10.433333333333334,9.2895682382134,3.1822024471635153,1038.9358433494656,1008.1718773705591,30.763965978906526,0.6363636363636364,0.6363636363636364,1.0,1.0,0.0,0.0,0.42105263157894735,1.0,0.6666666666666666,0.6190476190476191,7.80701754385965,8.099528802790468,8.096491228070176,6.742407673808995,Rajasthan Royals,Kamran Akmal,SA Asnodkar,YK Pathan,SR Watson,M Kaif,RA Jadeja,Niraj Patel,SK Warne,Sohail Tanvir,SK Trivedi,Pankaj Singh,ST Jayasuriya,SR Tendulkar,AM Nayar,RV Uthappa,DR Smith,SM Pollock,MK Pandey,YV Takawale,RR Raje,CRD Fernando,A Nehra
336012,2008-05-28,Royal Challengers Bengaluru vs Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,0.0,0.6,0.5833333333333334,0.16666666666666674,0.3333333333333333,0.1,0.75,149.5,146.2,144.4,152.6,152.6,4.8,8.6,7.266666666666666,7.1,5.348571428571428,5.315487012987013,973.6113729742148,993.6096019670839,-19.998228992869144,0.7272727272727273,0.6363636363636364,1.0,0.8181818181818182,0.0,0.18181818181818177,0.1,1.0,0.14285714285714285,0.41666666666666663,6.766666666666666,8.231213675213677,7.78952380952381,3.5249482401656316,Mumbai Indians,MV Boucher,SP Goswami,Misbah-ul-Haq,R Dravid,CL White,V Kohli,B Akhil,P Kumar,R Vinay Kumar,A Kumble,DW Steyn,ST Jayasuriya,SR Tendulkar,RV Uthappa,DR Smith,AM Nayar,SM Pollock,MK Pandey,YV Takawale,DS Kulkarni,CRD Fernando,A Nehra
336019,2008-05-28,Punjab Kings vs Rajasthan Royals,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,0.8,0.8,0.42857142857142855,-0.1428571428571429,0.5,0.7142857142857143,0.5,180.2,154.8,141.2,155.4,131.0,7.2,7.6,7.766666666666666,6.766666666666666,6.36005220832807,3.5842845326716293,1013.4464354857781,1021.6603993689051,-8.213963883127008,0.7272727272727273,0.6363636363636364,0.9090909090909091,0.9090909090909091,0.09090909090909094,0.09090909090909094,0.8,0.0,0.6666666666666666,0.5714285714285714,8.566666666666666,9.215763546798028,7.666666666666666,5.642075702075703,Punjab Kings,SE Marsh,JR Hopes,Yuvraj Singh,LA Pomersbach,KC Sangakkara,RR Powar,PP Chawla,IK Pathan,VRV Singh,S Sreesanth,WA Mota,M Kaif,Niraj Patel,Younis Khan,SR Watson,YK Pathan,Kamran Akmal,M Rawat,D Salunkhe,Pankaj Singh,SK Trivedi,MM Patel
336038,2008-05-30,Delhi Capitals vs Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Delhi Capitals,field,0.4,0.8,0.5517241379310345,0.10344827586206895,0.75,0.6,0.75,168.62962962962962,144.2,176.8,143.2,169.2,6.2,6.8,9.3,7.8,7.315873015873015,10.280337468982632,1000.506951280392,1055.1457453002215,-54.63879401982956,0.9090909090909091,0.7272727272727273,1.0,1.0,0.0,0.0,0.1111111111111111,1.0,0.5,0.5517241379310345,8.141975308641975,8.571428344551258,8.395061728395062,7.899750958007969,Rajasthan Royals,G Gambhir,V Sehwag,S Dhawan,MK Tiwary,TM Dilshan,KD Karthik,MF Maharoof,A Mishra,VY Mahesh,Mohammad Asif,GD McGrath,GC Smith,SA Asnodkar,Sohail Tanvir,SR Watson,M Kaif,YK Pathan,RA Jadeja,SK Warne,M Rawat,MM Patel,SK Trivedi
336039,2008-05-31,Chennai Super Kings vs Punjab Kings,Chennai Super Kings,Punjab Kings,Punjab Kings,bat,0.4,0.8,0.5333333333333333,0.06666666666666665,0.375,0.5714285714285714,0.5,169.46428571428572,141.0,164.4,161.4,160.8,5.6,7.2,7.7666666666666675,8.533333333333333,5.387465437788018,6.502857142857143,1016.65925279619,1028.2612692564092,-11.602016460219147,0.8181818181818182,0.9090909090909091,1.0,1.0,0.0,0.0,0.10714285714285714,0.0,0.6666666666666666,0.0,8.196428571428571,8.558956697325222,8.261904761904763,7.6176169952219706,Chennai Super Kings,PA Patel,S Vidyut,SK Raina,MS Dhoni,CK Kapugedera,S Badrinath,JA Morkel,MS Gony,L Balaji,M Muralitharan,M Ntini,SE Marsh,JR Hopes,KC Sangakkara,Yuvraj Singh,DPMD Jayawardene,IK Pathan,WA Mota,PP Chawla,RR Powar,S Sreesanth,VRV Singh
336040,2008-06-01,Chennai Super Kings vs Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,0.4,1.0,0.5,0.0,0.3333333333333333,0.5,0.3333333333333333,132.5,128.0,179.2,151.2,142.4,5.4,8.2,7.166666666666667,8.466666666666665,4.290322580645161,10.292781913427074,1026.9930616042564,1057.2860244492504,-30.29296284499401,1.0,0.8181818181818182,1.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5,8.166666666666668,4.714285714285714,5.916666666666667,2.3333333333333335,Rajasthan Royals,PA Patel,S Vidyut,SK Raina,JA Morkel,MS Dhoni,CK Kapugedera,S Badrinath,MS Gony,L Balaji,M Muralitharan,M Ntini,Niraj Patel,SA Asnodkar,Kamran Akmal,SR Watson,YK Pathan,M Kaif,RA Jadeja,SK Warne,Sohail Tanvir,SK Trivedi,MM Patel
392181,2009-04-18,Chennai Super Kings vs Mumbai Indians,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,0.4,0.4,0.5,0.0,0.3333333333333333,0.5,0.5,165.0,129.4,147.0,152.4,147.4,6.6,6.0,7.633333333333335,10.100000000000001,3.742857142857143,4.691879866518354,1027.8368495523005,1011.0325842465558,16.804265305744707,0.45454545454545453,0.36363636363636365,0.8181818181818182,1.0,0.18181818181818177,0.0,0.5,0.0,0.5,0.5,7.5,9.5,7.3,9.2,Mumbai Indians,PA Patel,ML Hayden,SK Raina,A Flintoff,MS Dhoni,JDP Oram,S Badrinath,Joginder Sharma,T Thushara,MS Gony,R Ashwin,ST Jayasuriya,SR Tendulkar,S Dhawan,JP Duminy,DJ Bravo,AM Nayar,Harbhajan Singh,Z Khan,PR Shah,SL Malinga,RR Raje
392182,2009-04-18,Royal Challengers Bengaluru vs Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,bat,0.2,1.0,0.3333333333333333,-0.33333333333333337,0.3333333333333333,0.5,0.5,165.0,135.4,172.6,147.4,148.6,3.2,7.4,5.766666666666667,8.133333333333333,7.887167228415867,10.072136752136753,973.0457270426127,1051.2922272456974,-78.24650020308468,0.6363636363636364,0.5454545454545454,0.8181818181818182,0.8181818181818182,0.18181818181818177,0.18181818181818177,0.0,0.0,0.5,0.0,6.666666666666667,12.72,6.666666666666667,7.111111111111111,Royal Challengers Bengaluru,JD Ryder,RV Uthappa,LRPL Taylor,KP Pietersen,R Dravid,V Kohli,B Akhil,P Kumar,R Vinay Kumar,DW Steyn,A Kumble,GC Smith,SA Asnodkar,Niraj Patel,T Henderson,YK Pathan,AD Mascarenhas,RA Jadeja,SK Warne,M Rawat,MM Patel,Kamran Khan
392183,2009-04-19,Delhi Capitals vs Punjab Kings,Delhi Capitals,Punjab Kings,Delhi Capitals,field,0.4,0.6,0.25,-0.5,0.375,0.5,0.5,149.0,130.4,158.0,149.8,155.4,6.6,5.8,8.666666666666668,8.3,4.871428571428572,8.302857142857142,981.9456002928652,1013.8309195322887,-31.885319239423552,0.5454545454545454,0.5454545454545454,0.8181818181818182,0.7272727272727273,0.18181818181818177,0.2727272727272727,0.5,0.0,0.3333333333333333,0.25,5.75,11.552307692307693,4.5,3.5555555555555554,Delhi Capitals,G Gambhir,V Sehwag,TM Dilshan,AB de Villiers,MK Tiwary,KD Karthik,DP Nannes,DL Vettori,VY Mahesh,AM Salvi,PJ Sangwan,RS Bopara,K Goel,Yuvraj Singh,KC Sangakkara,DPMD Jayawardene,IK Pathan,PP Chawla,T Kohli,VS Malik,VRV Singh,YA Abdulla
392185,2009-04-20,Royal Challengers Bengaluru vs Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,bat,0.4,0.2,0.5,0.0,0.46153846153846156,0.5,0.5,165.0,137.6,147.6,133.8,155.6,5.0,7.0,5.533333333333333,7.533333333333333,8.827248200075786,5.165079365079365,980.5430208228478,1017.5230717549401,-36.980050932092354,0.8181818181818182,0.7272727272727273,0.9090909090909091,1.0,0.09090909090909094,0.0,0.5,1.0,0.5,0.0,7.5,9.5,7.3,9.2,Chennai Super Kings,P Kumar,RV Uthappa,JH Kallis,LRPL Taylor,KP Pietersen,R Dravid,V Kohli,R Bishnoi,R Vinay Kumar,DW Steyn,A Kumble,PA Patel,ML Hayden,SK Raina,MS Dhoni,A Flintoff,JA Morkel,S Badrinath,Joginder Sharma,L Balaji,MS Gony,M Muralitharan
392186,2009-04-21,Punjab Kings vs Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,0.4,0.4,0.5,0.0,0.4444444444444444,0.5,0.5,165.0,134.6,134.2,131.0,111.4,4.4,4.4,8.833333333333332,5.999999999999999,5.3028571428571425,7.1105769230769225,1002.9157541103832,995.2977474565167,7.618006653866473,1.0,0.45454545454545453,1.0,0.9090909090909091,0.0,0.09090909090909094,0.5,0.0,0.5,0.5,7.5,9.5,7.3,9.2,Kolkata Knight Riders,RS Bopara,K Goel,IK Pathan,KC Sangakkara,Yuvraj Singh,DPMD Jayawardene,T Kohli,PP Chawla,VS Malik,VRV Singh,YA Abdulla,BB McCullum,CH Gayle,BJ Hodge,SC Ganguly,Yashpal Singh,A Chopra,MC Henriques,LR Shukla,I Sharma,M Kartik,AB Dinda
392189,2009-04-23,Chennai Super Kings vs Delhi Capitals,Chennai Super Kings,Delhi Capitals,Delhi Capitals,bat,0.4,0.6,0.6666666666666666,0.33333333333333326,0.5555555555555556,0.5,0.5,158.0,161.0,120.0,147.8,144.0,7.4,6.8,8.333333333333334,9.608333333333333,5.905079365079365,4.1,1026.4627015724263,992.9358547021956,33.52684687023077,1.0,0.9090909090909091,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,7.666666666666667,6.774193548387097,10.0,0.0,Delhi Capitals,PA Patel,ML Hayden,SK Raina,MS Dhoni,A Flintoff,JA Morkel,S Badrinath,MS Gony,Joginder Sharma,L Balaji,M Muralitharan,G Gambhir,V Sehwag,AB de Villiers,TM Dilshan,KD Karthik,MK Tiwary,DL Vettori,DP Nannes,AM Salvi,PJ Sangwan,A Nehra
392190,2009-04-23,Kolkata Knight Riders vs Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,0.4,0.8,0.4,-0.19999999999999996,0.5,0.5,0.3333333333333333,134.0,123.4,154.2,121.0,145.8,3.6,7.4,6.833333333333333,7.2,6.023076923076923,6.872136752136751,996.1692462790693,1035.1895398475656,-39.0202935684963,0.6363636363636364,0.7272727272727273,0.9090909090909091,0.7272727272727273,0.09090909090909094,0.2727272727272727,0.3333333333333333,1.0,0.5,0.4,7.5555555555555545,7.701538461538462,6.625,2.3703703703703702,Draw/No Result,CH Gayle,BB McCullum,LR Shukla,BJ Hodge,SC Ganguly,SB Bangar,Yashpal Singh,AB Agarkar,I Sharma,BAW Mendis,Anureet Singh,GC Smith,PC Valthaty,RJ Quiney,YK Pathan,RA Jadeja,AD Mascarenhas,AS Raut,SK Warne,M Rawat,MM Patel,Kamran Khan
392191,2009-04-24,Royal Challengers Bengaluru vs Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,bat,0.4,0.2,0.5,0.0,0.5,0.5,0.3333333333333333,173.5,126.4,147.4,140.8,123.2,5.8,3.8,5.4,7.933333333333333,7.755819628647215,6.6576958525345615,977.9897149114763,994.789467099512,-16.799752188035654,0.8181818181818182,0.8181818181818182,1.0,0.9090909090909091,0.0,0.09090909090909094,0.5,1.0,0.5,0.0,8.75,9.987096774193548,10.083333333333332,2.4827586206896552,Punjab Kings,JD Ryder,RV Uthappa,JH Kallis,KP Pietersen,R Dravid,LRPL Taylor,V Kohli,P Kumar,R Vinay Kumar,Pankaj Singh,A Kumble,RS Bopara,K Goel,KC Sangakkara,Yuvraj Singh,DPMD Jayawardene,IK Pathan,WA Mota,PP Chawla,VRV Singh,RR Bose,YA Abdulla
392194,2009-04-26,Royal Challengers Bengaluru vs Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bengaluru,bat,0.4,0.8,0.3333333333333333,-0.33333333333333337,0.5,0.3333333333333333,0.5,179.0,133.6,134.2,136.0,161.2,6.2,8.0,6.2666666666666675,9.308333333333334,7.620953728264072,6.74,977.9147291281411,999.8470506294697,-21.9323215013286,0.7272727272727273,0.8181818181818182,0.9090909090909091,1.0,0.09090909090909094,0.0,1.0,1.0,0.5,0.0,11.333333333333334,7.5,7.666666666666667,0.0,Delhi Capitals,JH Kallis,RV Uthappa,KP Pietersen,LRPL Taylor,V Kohli,MV Boucher,B Akhil,R Vinay Kumar,Pankaj Singh,A Kumble,KP Appanna,G Gambhir,V Sehwag,TM Dilshan,AB de Villiers,KD Karthik,M Manhas,A Mishra,DL Vettori,DP Nannes,PJ Sangwan,A Nehra
392195,2009-04-26,Punjab Kings vs Rajasthan Royals,Punjab Kings,Rajasthan Royals,Punjab Kings,bat,0.2,0.7,0.3333333333333333,-0.33333333333333337,0.5454545454545454,0.3333333333333333,0.25,142.5,144.2,145.6,119.2,138.6,3.6,7.8,7.966666666666667,7.366666666666665,6.862664796633942,6.540915032679739,1003.1898414939861,1038.712323571484,-35.522482077497784,0.9090909090909091,0.9090909090909091,1.0,1.0,0.0,0.0,0.25,0.0,0.6666666666666666,0.0,8.666666666666666,7.496742081447964,7.177083333333334,2.875338753387534,Punjab Kings,RS Bopara,K Goel,KC Sangakkara,Yuvraj Singh,DPMD Jayawardene,IK Pathan,PP Chawla,WA Mota,RR Powar,VRV Singh,YA Abdulla,SA Asnodkar,GC Smith,RJ Quiney,YK Pathan,AD Mascarenhas,RA Jadeja,AS Raut,SK Warne,M Rawat,MM Patel,Kamran Khan
392197,2009-04-27,Kolkata Knight Riders vs Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,bat,0.5,0.4,0.5,0.0,0.4,0.5,0.5,164.0,143.0,148.4,141.0,145.4,4.4,6.2,7.7,8.833333333333334,6.901125703564728,7.235879866518355,999.8373182147584,1017.9727910424127,-18.135472827654326,0.8181818181818182,0.9090909090909091,0.9090909090909091,1.0,0.09090909090909094,0.0,1.0,1.0,0.3333333333333333,0.0,9.416666666666668,7.75,7.416666666666667,5.375,Mumbai Indians,BB McCullum,CH Gayle,BJ Hodge,SC Ganguly,Yashpal Singh,AN Ghosh,LR Shukla,I Sharma,BAW Mendis,AB Dinda,Anureet Singh,ST Jayasuriya,SR Tendulkar,Harbhajan Singh,JP Duminy,AM Nayar,DJ Bravo,S Dhawan,SS Tiwary,PR Shah,Z Khan,SL Malinga
392198,2009-04-28,Delhi Capitals vs Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,0.8,0.5,0.5,0.0,0.6666666666666666,0.5,0.5,165.0,132.6,138.8,160.2,137.4,8.0,7.6,8.375,7.2333333333333325,6.890000000000001,5.656777101645256,1009.2166248509913,1028.6951676936462,-19.478542842654974,1.0,0.9090909090909091,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,7.5,9.5,7.3,9.2,Rajasthan Royals,G Gambhir,V Sehwag,AB de Villiers,TM Dilshan,KD Karthik,DL Vettori,M Manhas,A Mishra,PJ Sangwan,A Nehra,DP Nannes,RJ Quiney,GC Smith,SA Asnodkar,PC Valthaty,RA Jadeja,SK Warne,YK Pathan,AD Mascarenhas,M Rawat,MM Patel,Kamran Khan
